,service_request_id,grievance
1263,101004368972,"Date of scheduled pickup: [Tuesday, July 5, 2022 ***]  Item requested for a collection: [TV (1) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Monday]  Curbside pickup or an alley: [Curbside Pickup]"
1264,101004357534,Public safety sign: [Yes]  Sign description: [Keep Right on the meridian]  Is the pole still there: [Yes]
1265,101004341255,There is a dead bird inside of the grassy area/Byrne Park | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1266,101004368970,Constituent reports car on King hasn't moved in a week. | Make of the abandoned car: [TOYOTA]  Model of the abandoned car: [SUV]  Color of the abandoned car: [GREYSILVER]  License Plate number if available: [32YA29]  License Plate State if available: [MA]
1267,101004368968,The playground at Fallon Field is overflowing. Please replace. Thank you :)
1268,101004368967,missed on Monday | How was your waste placed out for collection: [Yard Waste Paper Bag]  Barrels or bags over 50 lbs: [No]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
1269,101004368965,Trash/debris for removal. Ticket has been issued
1270,101004343058,Constituent reports trash overflowing. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1271,101004354730,Constituent called to request the grass be trimmed & weeds removed. Says it hasn't been done in over a year | SR Type: [Grass Cutting]  Park owner: [BPRD]
1272,101004368964,"Date of scheduled pickup: [Thursday, July 7, 2022 ***]  Item requested for a collection: [TV (0) Air Conditioner (1) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Wednesday]  Curbside pickup or an alley: [Curbside Pickup]"
1273,101004360533,Grass is very high around the field. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1274,101004368962,It is cracked and falling apart. | Cause of damage: [Normal deterioration]
1275,101004358505,Constituent reports overflowing trash barrels in Mt. Bowdoin Green. | SR Type: [Cleaning/Trash]  Park owner: [BPRD]
1276,101004361463,Trash at the top of the hill of ringer park. Broken glass and beer cans/boxes
1277,101004368960,Loose street cover
1278,101004368959,Shopping cart
1279,101004359662,"Please mow the grass in Allen Park,the Coppens area and Mt. Bowdoin Green | SR Type: [Grass Cutting]  Park owner: [BPRD]"
1280,101004365140,Play ground at Rogers Park...large group partying and very loud...in the morning the Tot Lot is full of trash. It sounds like the EF School again. PLEASE
1281,101004368369,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Is your trash curbside pickup or an alley: [Curb Side Pickup]  Is your yard waste mixed with household trash: [No]
1282,101004361032,Please remove litter from walking trail near baseball field of Ronan park
1283,101004368958,Recycling Sticker: [1]  Yard Sticker: [0]
1284,101004368840,Couch in yard
1285,101004368945,Rubbish is placed out well in advance of pickup | Details: [Constituent reported that there are open trash bags out in the Public Alley No.416]  Exact location: [side]
1286,101004368957,Household trash blocking the sidewalk.
1287,101004368040,Street light or control box knocked down: [Street Light]  Problem: [Street light is knocked over at this location.]  Light blocking the street or sidewalk: [No]  Wires exposed: [Yes]
1288,101004368954,4 similar markings within 75 feet
1289,101004364953,7 suitcases now before 4 suitcase someone needs to do your JOB
1290,101004368953,Household trash blocking the sidewalk.
1291,101004367866,"Today, Monday June 27, is a leaf and yard waste removal day. However, it is 6:15 pm and my leaf bags have not been removed. Both garbage and recycling trucks have come through."
1292,101004368809,Overgrown weeds
1293,101004368951,"This land is not paved n its too close to my home for parking the huge trucks, its bad for my foundation,their back n forth on the noisy gravel, they show up at 6:00a n leave truck running fumes into my window, while they sleep, East Boston has gone ghetto, they talk loud in their fones, this acceptable by the city? Theres just NO MORE CONSIDERATION FOR OTHERS OR THEIR PROPERTY"
1294,101004368948,59 chellman st has been abandoned for more than 3 years. Back door and window is open and stings probably homeless people.
1295,101004368941,Permission for Arborway Tree Service to Inject the ash tree at this location to help prevent against damage from EAB. | Is this a City owned tree situated on the sidewalk: [Yes]
1296,101004368943,Permission for Arborway Tree Service to prune the honey locust tree on the Westbourne Street side of this location. | Is this a City owned tree situated on the sidewalk: [Yes]
1297,101004368947,"Please remove asap this DOA squirrel. 

Thank you very much."
1298,101004368845,Dead rabbit
1299,101004368889,"Small entrance ,near the front last door on the left. | Needle Quantity: [One]  Property Location Type: [Public]"
1300,101004365851,Big pothole in middle of street. Please fix!
1301,101004368942,"Cracked side walk,"
1302,101004366015,"Once again, the splash pad won't shut off."
1303,101004368940,Missing bar. Tuesday
1304,101004368939,"requests cart, building doesn't have one | Recycling pickup day: [Monday]  No. of carts: [1]  No. of units: [3]  OK to deliver: [per April ok]"
1305,101004366721,"Constituent reports the water at this playground has been running all night,constitunet reports there should be a way to shut the water off so water is not wasted. | SR Type: [Ground Maintenance General]  Park owner: [BPRD]"
1306,101004368936,Several trash bags for removal. Ticket has been issued
1307,101004368935,Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
1308,101004368933,"window shade | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Other]  If 'Other', please specify: [window shade]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1309,101004366296,The sprinllers in the Childrens Play Lot are not working vmail 2:05 | SR Type: [Ground Maintenance General]  Park owner: [BPRD]
1310,101004368930,"There are so many construction  vehicles parked. The residents of leather District are getting the tickets - not the illegal Parkers. 

What is the long term solution?"
1311,101004365538,Splash pad water sensors not working. Children are hot 掠掠and would love to cool down!!
1312,101004368929,What is the nature of the problem: [Constituent reports abandoned property with back door and windows open]
1313,101004368927,Constituent is requesting a Litter Basket be installed at this end of the foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1314,101004368418,"Constituent from this location states that someone dumped construction material near propertys dumpster | Construction debris: [siding, porch]  Exact location: [rear]"
1315,101004365512,Water at the park does not turn on. Please turn on the water. It is too hot for kids to be in the park and not play in the water.
1316,101004367753,3 rats spotted in and out of over flowing trash barrels
1317,101004368920,Constiutent is requesting a Litter Basket to be installed for right before going over foot bridge. | Has a litter basket or barrel been at this location before: [No]  Type of litter basket: [No Preference]  Interested in the Adopt a Barrel program: [No]
1318,101004368918,No parking
1319,101004368917,Recycling at 133 has been out at correct times but has not been picked up the last 3 visits.
1320,101004368491,Parking lot has a lot of pothole damage
1321,101004368916,"Scheduled trash day: [Mon/Thurs]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [30 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
1322,101004368914,residents park on both sides of the narrow street close to Centre street making it impossible for trucks (and more importantly) emergency vehicles can’t make the turn onto the street.  Please put up a no-parking sign to allow for a safe turn onto the street.
1323,101004368913,A white work truck with ladders has been here all day there a foot over my driveway I cannot see to get out please tag them I put in a request earlier the van has been here since last night
1324,101004368607,Glass
1325,101004368912,Trash bag for removal. No code violation found at this time.
1326,101004354755,"40 years ago today Massport installed new windows in East Boston I think it is time to do that again ! It is much louder now than 
it was then !!!"
1327,101004368771,Dead rats in public alley 818 in roadway
1328,101004368910,Constituent reports trash not collected this morning. | Scheduled trash day: [Tuesday]  How was your trash placed out for collection: [Container]  Curbside pickup or an alley: [Alley]
1329,101004368908,"Please help us trim these trees! Growing into our properties and pollen is going everywhere, as well as bugs/ticks"
1330,101004368795,Trash for removal. No code violation found at this time.
1331,101004269900,Unpermitted deck construction in rear on Bowen street-loud conditions-working outside of approved hours and on weekends. Please send inspectors
1332,101004368808,Trash on sidewalk
1333,101004368907,Overgrown grass please cut plus trash attn mass dot
1334,101004366282,"Overgrown weeds on Rutherford Avenue, NOT on Charbonnier Street.  Weeds run the length of the fence."
1335,101004368904,Constituent would like the grass cut before the weekend. | SR Type: [Grass Cutting]  Park owner: [BPRD]
1336,101004368902,2 carts picked up one missed | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
